,AD
124,400074 重庆市南岸区学府大道66号
125,330000 江西省南昌市丰和南大道696号
126,213164 江苏省常州市武进区ﾜ韬ﾷ1号
127,213100 江苏省常州市武进经济开发区祥云路6号
128,541004 广西壮族自治区桂林市建干路12号
129,214400 江苏省无锡市江阴祝塘镇金庄路688号
130,100871 北京市海淀区颐和园路5号北京大学
131,235000 安徽省淮北市相山区新华巷6号2栋1单元402室
132,200444 上海市宝山区上大路99号
133,272000 山东省济宁市高新区崇文大道产学研基地A5楼
134,318001 浙江省台州市椒江区市府大道1139号
135,214122 江苏省无锡市蠡湖大道1800号
136,215001 江苏省苏州市相城区御窑路与安元路交汇处康桥溪岸花园5幢2101
137,215000 江苏省苏州市高新区华枫路121号
138,德国路德维希港
139,400714 重庆市北碚区方正大道266号
140,710119 陕西省西安市高新区新型工业园西部大道60号中国科学院西安光学精密机械研究所新能源研究中心
141,510006 广东省广州市番禺区广州大学城外环西路378号华南师范大学
142,410081 湖南省长沙市岳麓区麓山路36号
143,200444 上海市宝山区上大路99号
144,210000 江苏省南京市新港经济技术开发区恒达路3号
145,250100 山东省济南市历城区山大南路27号
146,250204 山东省济南市章丘市刁镇工业经济开发区
147,250204 山东省济南市章丘市刁镇圣泉化工工业园
148,215137 江苏省苏州市相城区济学路8号
149,136000 吉林省四平市铁西区海丰大街1301号
150,250204 山东省济南市章丘市刁镇圣泉化工工业园
151,350108 福建省福州市闽侯县上街镇大学城学园路2号福州大学新区
152,361015 福建省厦门市湖里区创业园伟业楼S301
153,214000 江苏省无锡市菱湖大道99号
154,266580 山东省青岛市黄岛区长江西路66号
155,350108 福建省福州市闽侯县上街镇大学城学园路2号福州大学新区
156,100029 北京市朝阳区北三环东路15号
157,214400 江苏省无锡市江阴祝塘镇金庄路688号
158,200240 上海市闵行区东川路800号
159,200240 上海市闵行区东川路800号
160,214400 江苏省无锡市江阴祝塘镇金庄路688号
161,430074 湖北省武汉市洪山区珞喻路1037号
162,200092 上海市杨浦区四平路1239号
163,200444 上海市宝山区上大路99号
164,313000 浙江省湖州市吴兴区紫云小区12幢503
165,214000 江苏省无锡市菱湖大道99号
166,214000 江苏省无锡市菱湖大道99号
167,250022 山东省济南市济微路106号
168,201620 上海市松江区松江新城人民北路2999号
169,266000 山东省青岛市经济技术开发区长江西路66号
170,214122 江苏省无锡市滨湖区蠡湖大道1800号江南大学化学与材料工程学院
171,310027 浙江省杭州市西湖区浙大路38号
172,100080 北京市海淀区中关村北一街2号
173,100049 北京市石景山区玉泉路19号(甲)
174,450000 河南省郑州市东风路5号
175,310003 浙江省杭州市西湖区西溪路525号C楼715室
176,200433 上海市杨浦区邯郸路220号
177,241000 安徽省芜湖市弋江区花津南路安徽师范大学
178,214000 江苏省无锡市惠山经济开发区长安工业园标准厂房中惠路518-5号
179,310027 浙江省杭州市西湖区浙大路38号
180,100029 北京市朝阳区北三环东路15号
181,361027 福建省厦门市海沧区东孚镇东孚大道2881号16栋2层
182,243002 安徽省马鞍山市花山区湖东中路59号
183,215000 江苏省苏州市高新区国际教育园北区学府路287号
184,200050 上海市长宁区荣华东道128号1704室
185,230009 安徽省合肥市包河区屯溪路193号
186,401329 重庆市九龙坡区凤笙路15号附3号
187,315201 浙江省宁波市镇海区中官西路1219号
188,325604 浙江省温州市乐清市柳市镇新光工业区(耀华电器集团有限公司内)
189,100024 北京市朝阳区五里桥一街1号院27号楼
190,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
191,213000 江苏省常州市新北区玉龙北路678号
192,250061 山东省济南市历城区山大南路27号
193,250204 山东省济南市章丘市刁镇工业经济开发区
194,150001 黑龙江省哈尔滨市南岗区西大直街92号
195,225009 江苏省扬州市大学南路88号
196,244000 安徽省铜陵市东市开发区
197,266590 山东省青岛市经济技术开发区前湾港路579号
198,401329 重庆市九龙坡区凤笙路15号附3号
199,200241 上海市闵行区江川东路28号
200,215000 江苏省苏州市苏州高新区泰山路2号
201,150000 黑龙江省哈尔滨市南岗区西大直街92号
202,450000 河南省郑州市农业东路29号
203,美国马萨诸塞州
204,214135 江苏省无锡市无锡新区菱湖大道99号
205,310058 浙江省杭州市西湖区余杭塘路866号
206,200090 上海市杨浦区平凉路2103号
207,410000 湖南省长沙市韶山南路498号
208,212001 江苏省镇江市京口区演军巷38-403室
209,214142 江苏省无锡市新区太科园大学科技园清源路530大厦A区312室
210,210000 江苏省南京市新港经济技术开发区恒达路3号
211,210000 江苏省南京市新港经济技术开发区恒达路3号
212,210000 江苏省南京市新港经济技术开发区恒达路3号
213,523000 广东省东莞市黄江镇江北路胜前工业C区C幢东莞市翔丰华电池材料有限公司
214,200240 上海市闵行区东川路800号
215,710311 陕西省西安市高新区草堂科技产业基地秦岭大道西2号科技企业加速器2号楼A3
216,233010 安徽省蚌埠市高新区高新路227号安徽百特新材料科技有限公司
217,265200 山东省烟台市莱阳市城厢街道办事处市中村140号
218,621000 四川省绵阳市科创园区园艺街20号
219,710021 陕西省西安市未央区大学园区陕西科技大学
220,150025 黑龙江省哈尔滨市松北区浦源路2468号
221,300072 天津市南开区卫津路92号天津大学
222,410000 湖南省长沙市岳麓区麓山南路麓山门
223,123000 辽宁省阜新市细河区中华路47号
224,215400 江苏省苏州市太仓科教新城健雄路20号
225,230022 安徽省合肥市瑶海区郎溪路10号
226,韩国忠清北道忠州市
227,110016 辽宁省沈阳市沈河区文化路72号
228,210000 江苏省南京市新港经济技术开发区恒达路3号
229,200237 上海市徐汇区梅陇路130号
230,518055 广东省深圳市南山区西丽大学城学苑大道1068号
231,150001 黑龙江省哈尔滨市南岗区西大直街92号
232,150001 黑龙江省哈尔滨市南岗区西大直街92号
233,200240 上海市闵行区江川路690号
234,361015 福建省厦门市厦门火炬高新区创业园伟业楼北楼406A室
235,250353 山东省济南市长清区大学路3501号
236,518055 广东省深圳市南山区西丽大学城学苑大道1068号
237,518109 广东省深圳市宝安区龙华和平东路港之龙科技园商务中心C座6楼605
238,100124 北京市朝阳区平乐园100号
239,473000 河南省南阳市人民北路268号
240,100190 北京市海淀区中关村北一条11号
241,214023 江苏省无锡市南长区清扬路333号1508室
242,100124 北京市朝阳区平乐园100号
243,200240 上海市闵行区江川路690号
244,518055 广东省深圳市南山区西丽大学城学苑大道1068号
245,116023 辽宁省大连市中山路457号
246,100190 北京市海淀区中关村北一条11号
247,200050 上海市长宁区定西路1295号
248,230031 安徽省合肥市蜀山区蜀山湖路350号
249,030006 山西省太原市小店区学府街79号
250,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
251,215000 江苏省苏州市高新区国际教育园北区学府路287号
252,230601 安徽省合肥市经济技术开发区莲花路2388号
253,214122 江苏省无锡市滨湖区蠡湖大道1800号
254,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
255,250022 山东省济南市市中区南辛庄西路336号
256,215000 江苏省苏州市高新区国际教育园北区学府路287号
257,066004 河北省秦皇岛市海港区河北大街西段438号
258,中国台湾桃园县龟山乡文化一路259号
259,200237 上海市徐汇区梅陇路130号
260,310012 浙江省杭州市西湖区古墩路98号西城新座1102
261,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
262,361027 福建省厦门市海沧区东孚镇东孚大道2881号16号厂房二层南侧
263,410083 湖南省长沙市岳麓区麓山南路932号
264,213164 江苏省常州市武进区ﾜ韬ﾷ1号
265,650093 云南省昆明市五华区学府路253号
266,116450 辽宁省大连市花园口经济区海棠街56号
267,730000 甘肃省兰州市城关区天水中路18号
268,730000 甘肃省兰州市城关区天水中路18号
269,116023 辽宁省大连市中山路457号
270,214400 江苏省无锡市江阴祝塘镇金庄路688号
271,212013 江苏省镇江市京口区学府路301号
272,314001 浙江省嘉兴市翰林府第21幢405室
273,650093 云南省昆明市五华区学府路253号
274,523000 广东省东莞市寮步镇上屯香园路142号
275,225009 江苏省扬州市大学南路88号
276,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
277,266071 山东省青岛市市南区香港中路132号3号楼202户
278,233000 安徽省蚌埠市高新路227号
279,100015 北京市朝阳区酒仙桥路10号
280,401329 重庆市九龙坡区凤笙路15号附3号
281,210023 江苏省南京市亚东新城区文苑路9号
282,215000 江苏省苏州市吴中区木渎镇中山东路70号2307室
283,315201 浙江省宁波市镇海区中官西路1219号
284,315201 浙江省宁波市镇海区中官西路1219号
285,200444 上海市宝山区上大路99号
286,361027 福建省厦门市海沧区东孚镇东孚大道2881号16号厂房2层
287,250204 山东省济南市章丘市刁镇圣泉化工工业园
288,250204 山东省济南市章丘市刁镇工业经济开发区
289,215400 江苏省苏州市太仓科教新城健雄路20号
290,315211 浙江省宁波市江北区风华路818号
291,315211 浙江省宁波市江北区风华路818号
292,200092 上海市杨浦区四平路1239号
293,214135 江苏省无锡市无锡新区菱湖大道99号
294,中国台湾桃园县中坜市中北路200号
295,中国台湾宜兰县五结乡利工三路5号
296,315211 浙江省宁波市江北区风华路818号
297,201620 上海市松江区松江新城人民北路2999号
298,116024 辽宁省大连市高新区凌工路2号创新大厦A1228
299,510640 广东省广州市天河区五山路381号
300,610041 四川省成都市高新区高朋大道5号B座102
301,215125 江苏省苏州市苏州工业园区若水路398号
302,430068 湖北省武汉市武昌南湖李家墩1村特1号
303,450002 河南省郑州市东风路5号
304,231600 安徽省合肥市肥东经济开发区桂王南路666号
305,224007 江苏省盐城市经济技术开发区东环路69号
306,214122 江苏省无锡市滨湖区蠡湖大道1800号
307,523000 广东省东莞市寮步镇上屯香园路142号
308,610059 四川省成都市成华区二仙桥东三路1号
309,215001 江苏省苏州市相城区御窑路与安元路交汇处康桥溪岸花园5幢2101
310,361015 福建省厦门市湖里区创业园伟业楼S301
311,100029 北京市朝阳区北土城西路3号
312,100029 北京市朝阳区北土城西路3号
313,401329 重庆市九龙坡区凤笙路15号附3号
314,250022 山东省济南市南辛庄西路336号
315,100190 北京市海淀区中关村北一条11号
316,150080 黑龙江省哈尔滨市南岗区学府路52号
317,430074 湖北省武汉市洪山区珞喻路1037号
318,230009 安徽省合肥市屯溪路193号
319,523000 广东省东莞市黄江镇江北路胜前工业C区C幢东莞市翔丰华电池材料有限公司
320,215123 江苏省苏州市工业园区独墅湖高教区若水路398号
321,200237 上海市徐汇区梅陇路130号
322,430070 湖北省武汉市洪山区珞狮路122号
323,300384 天津市西青区宾水西道391号
324,130012 吉林省长春市前进大街2699号
325,300072 天津市南开区卫津路92号
326,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
327,150001 黑龙江省哈尔滨市南岗区西大直街92号
328,100029 北京市朝阳区北三环东路15号
329,215125 江苏省苏州市苏州工业园区若水路398号
330,中国台湾台北市
331,215125 江苏省苏州市苏州工业园区若水路398号
332,110016 辽宁省沈阳市沈河区文化路72号
333,200240 上海市闵行区东川路800号
334,215123 江苏省苏州市苏州工业园区若水路398号
335,315201 浙江省宁波市镇海区庄市大道519号
336,韩国京畿道
337,610000 四川省成都市高新区(西区)西源大道2006号
338,200433 上海市杨浦区邯郸路220号
339,100029 北京市朝阳区北土城西路3号
340,212013 江苏省镇江市京口区学府路301号
341,美国伊利诺斯州
342,100029 北京市朝阳区北土城西路3号
343,100190 北京市海淀区中关村北一条11号
344,310027 浙江省杭州市西湖区浙大路38号
345,400714 重庆市北碚区方正大道266号
346,400714 重庆市北碚区方正大道266号
347,400714 重庆市北碚区方正大道266号
348,400714 重庆市北碚区方正大道266号
349,315201 浙江省宁波市镇海区中官西路1219号
350,300300 天津市东丽区华明工业园区华丰路6号G座4号楼
351,362000 福建省泉州市丰泽区城东华侨大学
352,430070 湖北省武汉市洪山区珞狮路122号
353,200240 上海市闵行区东川路800号
354,214400 江苏省无锡市江阴祝塘镇金庄路688号
355,215000 江苏省苏州市高新区国际教育园北区学府路287号
356,510275 广东省广州市海珠区新港西路135号
357,100081 北京市海淀区中关村南大街5号
358,210000 江苏省南京市凤凰东街48号2幢710室
359,222400 江苏省盐城市盐城经济开发区经济技术开发区东环路69号新能源汽车及汽车零部件产业园研发楼2号楼一、二层
360,410083 湖南省长沙市麓山南路932号
361,430072 湖北省武汉市武昌区珞珈山武汉大学
362,401329 重庆市九龙坡区凤笙路15号附3号
363,200444 上海市宝山区上大路99号
364,315211 浙江省宁波市江北区风华路818号
365,200082 上海市杨浦区长阳路717号
366,213164 江苏省常州市武进区常武中路18号常州科教城520大道北京化工大学常州先进材料研究院A211
367,410073 湖南省长沙市德雅路109号中国人民解放军国防科学技术大学理学院
368,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
369,201620 上海市松江区人民北路2999号
370,430071 湖北省武汉市武昌区小洪山西30号
371,315201 浙江省宁波市镇海区中官西路1219号
372,201210 上海市浦东新区张江高斯路497号
373,210098 江苏省南京市鼓楼区西康路1号
374,美国特拉华州
375,250022 山东省济南市市中区南辛庄西路336号
376,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
377,215137 江苏省苏州市相城区济学路8号
378,510640 广东省广州市天河区五山路381号
379,200235 上海市徐汇区漕宝路120号
380,330000 江西省南昌市紫阳大道99号
381,518000 广东省深圳市南山区南海大道3688号
382,250061 山东省济南市历城区山大南路27号
383,200444 上海市宝山区上大路99号
384,401329 重庆市九龙坡区凤笙路15号附3号
385,215400 江苏省苏州市太仓科教新城健雄路20号
386,150080 黑龙江省哈尔滨市南岗区学府路74号
387,110016 辽宁省沈阳市沈河区建院街9-10号1-17-2房间
388,150000 黑龙江省哈尔滨市南岗区西大直街92号
389,411201 湖南省湘潭市雨湖区桃源路2号(湖南科技大学)
390,250204 山东省济南市章丘市刁镇圣泉化工工业园
391,710062 陕西省西安市长安南路199号
392,200241 中国上海市闵行区紫竹高新区紫日路500号
393,430074 湖北省武汉市洪山区珞喻路1037号
394,214122 江苏省无锡市滨湖区蠡湖大道1800号
395,310013 浙江省杭州市西湖区西溪路525号C楼715室
396,130300 吉林省长春市德惠市西五道街农业银行西安泰小区(福寿德烧烤楼后理发磨推子人家)2门201号
397,213164 江苏省常州市武进区ﾜ韬ﾷ1号
398,430081 湖北省武汉市青山区和平大道947#
399,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
400,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
401,210093 江苏省南京市鼓楼区汉口路22号
402,200235 上海市徐汇区漕宝路120号
403,110016 辽宁省沈阳市沈河区文化路72号
404,210093 江苏省南京市鼓楼区汉口路22号
405,300160 天津市河东区成林道63号
406,362000 福建省泉州市丰泽区城东华侨大学
407,222400 江苏省盐城市盐城经济开发区经济技术开发区东环路69号新能源汽车及汽车零部件产业园研发楼2号楼一、二层
408,100029 北京市朝阳区北土城西路3号
409,401329 重庆市九龙坡区凤笙路15号附3号
410,400714 重庆市北碚区方正大道266号
411,400714 重庆市北碚区方正大道266号
412,400714 重庆市北碚区方正大道266号
413,100029 北京市朝阳区北三环东路15号
414,401329 重庆市九龙坡区凤笙路15号附3号
415,401329 重庆市九龙坡区凤笙路15号附3号
416,400714 重庆市北碚区方正大道266号
417,400714 重庆市北碚区方正大道266号
418,100191 北京市海淀区学院路37号
419,山东省威海高区大连路71号
420,518055 广东省深圳市南山区留仙大道1183号南山云谷3栋7楼A5
421,210016 江苏省南京市白下区御道街29号
422,150080 黑龙江省哈尔滨市南岗区学府路74号
423,150080 黑龙江省哈尔滨市南岗区学府路74号
424,100029 北京市朝阳区北三环东路15号
425,150022 黑龙江省哈尔滨市松北区浦源路2468号
426,100007 北京市东城区东直门北大街9号
427,150001 黑龙江省哈尔滨市南岗区西大直街92号
428,830046 新疆维吾尔自治区乌鲁木齐市天山区胜利路666号
429,541004 广西壮族自治区桂林市育才路15号
430,400714 重庆市北碚区方正大道266号
431,201620 上海市松江区松江新城人民北路2999号
432,246600 安徽省安庆市岳西县中关乡北山村徐坳组
433,315812 浙江省宁波市高新区扬帆路999弄5号401-4室
434,200235 上海市徐汇区漕宝路120号
435,266580 山东省青岛市青岛经济技术开发区长江西路66号
436,210096 江苏省南京市玄武区四牌楼2号
437,400714 重庆市北碚区方正大道266号
438,400714 重庆市北碚区方正大道266号
439,250061 山东省济南市历城区山大南路27号
440,400714 重庆市北碚区方正大道266号
441,200082 上海市杨浦区长阳路717号
442,212001 江苏省镇江市京口区梦溪路40号2幢204室
443,361005 福建省厦门市思明南路422号
444,315201 浙江省宁波市镇海区中官西路1219号
445,212001 江苏省镇江市京口区梦溪路40号2幢204室
446,212001 江苏省镇江市京口区演军巷38-403室
447,210000 江苏省南京市新港经济技术开发区恒达路3号
448,211100 江苏省南京市江宁区汤山街道麒西路68号
449,516025 广东省惠州市惠澳大道惠南高新科技产业园华泰路1号1号楼5楼
450,265200 山东省烟台市莱阳市城厢街道办事处市中村140号
451,韩国忠清南道天安市
452,361015 福建省厦门市火炬高新区创业园伟业楼北楼406A室
453,400714 重庆市北碚区方正大道266号
454,400714 重庆市北碚区方正大道266号
455,222400 江苏省盐城市盐城经济开发区经济技术开发区东环路69号新能源汽车及汽车零部件产业园研发楼2号楼一、二层
456,100081 北京市海淀区中关村南大街5号
457,315800 浙江省宁波市北仑保税西区港西大道5号
458,150000 黑龙江省哈尔滨市南岗区西大直街92号
459,222400 江苏省盐城市盐城经济开发区经济技术开发区东环路69号新能源汽车及汽车零部件产业园研发楼2号楼一、二层
460,200092 上海市杨浦区四平路1239号
461,510632 广东省广州市黄埔大道西601号
462,510275 广东省广州市海珠区新港西路135号
463,200241 上海市闵行区江川东路28号
464,201210 上海市浦东新区张江高斯路497号
465,545001 广西壮族自治区柳州市桂中大道阳光100城市广场2-20-9室
466,212001 江苏省镇江市京口区演军巷38-403室
467,310018 浙江省杭州市江干经济开发区学源街
468,214434 江苏省无锡市江阴市澄江镇长山路78号
469,313000 浙江省湖州市吴兴区紫云小区12幢503
470,215533 江苏省苏州市常熟市常熟高新技术产业开发区东南大道68号1幢
471,611731 四川省成都市高新西区西源大道2006号
472,730000 甘肃省兰州市天水南路222号
473,212003 江苏省镇江市京口区梦溪路2号
474,430040 湖北省武汉市东西湖区金山大道1355号
475,310014 浙江省杭州市下城区潮王路18号浙江工业大学
476,310014 浙江省杭州市下城区潮王路18号浙江工业大学
477,266000 山东省青岛市市南区东海西路37号2栋写字楼10层3室02号
478,266000 山东省青岛市市南区东海西路37号2栋写字楼10层3室02号
479,212013 江苏省镇江市京口区学府路301号
480,150001 黑龙江省哈尔滨市南岗区西大直街92号
481,102206 北京市昌平区回龙观镇华北电力大学
482,402160 重庆市永川区红河大道319号
483,250021 山东省济南市市中区纬五路68号
484,150080 黑龙江省哈尔滨市南岗区学府路74号
485,美国俄亥俄州
486,214122 江苏省无锡市蠡湖大道1800号
487,150080 黑龙江省哈尔滨市南岗区学府路74号
488,150001 黑龙江省哈尔滨市南岗区西大直街92号
489,212013 江苏省镇江市京口区学府路301号
490,200241 上海市闵行区鹤庆路398号41幢2层B2051室
491,510006 广东省广州市番禺区广州大学城华南理工大学
492,350108 福建省福州市闽侯县上街镇大学城学园路2号福州大学新区
493,516008 广东省惠州市惠城区小金口镇九龙村东南路1号1栋
494,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室
495,401329 重庆市九龙坡区凤笙路15号附3号
496,401329 重庆市九龙坡区凤笙路15号附3号
497,315201 浙江省宁波市镇海区中官西路1219号
498,401329 重庆市九龙坡区凤笙路15号附3号
499,400714 重庆市北碚区方正大道266号
0,201210 上海市浦东新区海科路99号
1,100029 北京市朝阳区北三环东路15号
2,201620 上海市松江区松江新城人民北路2999号
3,201620 上海市松江区松江新城人民北路2999号
4,230088 安徽省合肥市高新区长江西路687号拓基城市广场金座A幢办1508室
5,266111 山东省青岛市高新技术产业开发区创业中心112-E室
6,100875 北京市海淀区新街口外大街19号
7,200240 上海市闵行区东川路800号
8,250022 山东省济南市济微路106号
9,310014 浙江省杭州市下城区朝晖六区潮王路18号
10,150001 黑龙江省哈尔滨市南岗区西大直街92号
11,423038 湖南省郴州市有色金属产业园区福城大道一号
12,400074 重庆市南岸区学府大道66号
13,200444 上海市宝山区上大路99号
14,300072 天津市南开区卫津路92号天津大学
15,330031 江西省南昌市红谷滩新区学府大道999号
16,210094 江苏省南京市孝陵卫200号
17,美国新泽西州
18,710021 陕西省西安市未央大学城
19,315201 浙江省宁波市镇海区中官西路1219号
20,430075 湖北省武汉市东湖高新区高新大道999号未来科技城A4区4栋14楼
21,215153 江苏省苏州市高新区通安镇新街
22,315400 浙江省宁波市余姚市余周公路东2号
23,230009 安徽省合肥市包河区屯溪路193号
24,430072 湖北省武汉市武昌区珞珈山武汉大学
25,226400 江苏省南通市如东县经济开发区新区鸭绿江路1号
26,100190 北京市海淀区中关村北一条11号
27,410073 湖南省长沙市德雅路109号中国人民解放军国防科学技术大学航天与材料工程学院
28,100029 北京市朝阳区北三环东路15号
29,214122 江苏省无锡市滨湖区蠡湖大道1800号
30,200433 上海市杨浦区邯郸路220号
31,225009 江苏省扬州市大学南路88号
32,225009 江苏省扬州市大学南路88号
33,100083 北京市海淀区学院路30号
34,250014 山东省济南市历下区文化东路88号
35,212013 江苏省镇江市京口区学府路301号
36,201620 上海市松江区松江新城区人民北路2999号
37,250022 山东省济南市济微路106号
38,400020 重庆市北碚区同兴工业园区12幢7号
39,201620 上海市松江区松江新城人民北路2999号
40,400714 重庆市北碚区方正大道266号
41,美国纽约阿芒克
42,100083 北京市海淀区学院路30号
43,362000 福建省泉州市泉州台商投资区行政办公大楼5楼
44,150080 黑龙江省哈尔滨市南岗区学府路74号
45,100124 北京市朝阳区平乐园100号
46,541004 广西壮族自治区桂林市七星区育才路15号
47,德国路德维希港
48,266000 山东省青岛市崂山区松岭路99号青岛科技大学
49,310018 浙江省杭州市下沙高教园区2号大街928号
50,210009 江苏省南京市鼓楼区新模范马路5号
51,650231 云南省昆明市红锦路367号
52,521041 广东省潮州市桥东韩山师范学院
53,523000 广东省东莞市松山湖高新技术产业开发区创新科技园11号楼2楼201D、201E、205室
54,241200 安徽省芜湖市繁昌县峨山工业园
55,310027 浙江省杭州市西湖区浙大路38号
56,116023 辽宁省大连市中山路457号
57,315112 浙江省宁波市鄞州区五乡镇五乡西路552号
58,266000 山东省青岛市市北区郑州路53号青岛科技大学
59,266000 山东省青岛市市北区郑州路53号青岛科技大学
60,100081 北京市海淀区中关村南大街5号
61,100081 北京市海淀区中关村南大街5号
62,100191 北京市海淀区学院路37号
63,100190 北京市海淀区中关村北二条1号
64,266071 山东省青岛市市南区宁夏路308号
65,030001 山西省太原市迎泽区桃园南路27号
66,200444 上海市宝山区上大路99号
67,310027 浙江省杭州市西湖区浙大路38号
68,330031 江西省南昌市红谷滩新区学府大道999号
69,250013 山东省济南市历下区泺河小区8号4单元301室
70,310027 浙江省杭州市西湖区浙大路38号
71,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
72,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1楼4层
73,100083 北京市海淀区学院路30号
74,223001 江苏省淮安市经济开发区盐化工新区实联大道1号企业服务中心216室
75,215000 江苏省苏州市工业园区星湖街218号生物纳米园A4楼112室
76,100875 北京市海淀区新街口外大街19号
77,266000 山东省青岛市崂山区松岭路99号青岛科技大学
78,518000 广东省深圳市南山区西丽湖镇西丽湖畔
79,250199 山东省济南市历城区山大南路27号
80,250353 山东省济南市长清区大学路3501号齐鲁工业大学化学与制药工程学院
81,214122 江苏省无锡市蠡湖大道1800号
82,116024 辽宁省大连市甘井子区凌工路2号
83,315301 浙江省宁波市慈溪市宗汉街道明州西路98号四楼402室
84,213164 江苏省常州市武进区ﾜ韬ﾷ1号
85,212013 江苏省镇江市京口区学府路301号
86,韩国庆尚南道昌原市
87,310018 浙江省杭州市下沙高教园区2号大街5号
88,西班牙塞维利亚
89,400714 重庆市北碚区方正大道266号
90,637001 四川省成都市新都区新都大道8号
91,200444 上海市宝山区上大路99号
92,310018 浙江省杭州市下沙高教园区2号大街5号
93,110015 辽宁省沈阳市沈河区文化路72号
94,455130 河南省安阳市林州市开发区展示中心
95,100191 北京市海淀区学院路37号
96,200444 上海市宝山区上大路99号
97,315311 浙江省宁波市慈溪市慈东滨海区海丰北路188号
98,225600 江苏省扬州市高邮市高邮镇工业园卫星路1号
99,210033 江苏省南京市栖霞区西岗办事处摄山星城齐民东路8号
100,510640 广东省广州市天河区五山路381号
101,210047 江苏省南京市南京化学工业园区宁六路606号3063室
102,100070 北京市丰台区南四环西路128号院3号楼5层601-2(园区)
103,710072 陕西省西安市友谊西路127号
104,200240 上海市闵行区东川路800号
105,030001 山西省太原市迎泽区桃园南路27号
106,310014 浙江省杭州市下城区朝晖六区潮王路18号
107,200050 上海市长宁区长宁路865号
108,美国加利福尼亚州
109,102249 北京市昌平区府学路18号
110,200333 上海市普陀区柳园路599号1-6幢
111,213100 江苏省常州市武进经发区祥云路6号
112,350002 福建省福州市杨桥西路155号
113,211100 江苏省南京市江宁区佛城西路8号
114,266580 山东省青岛市黄岛区长江西路66号
115,210096 江苏省南京市四牌楼2号
116,日本东京都
117,日本东京都
118,比利时布鲁塞尔
119,201620 上海市松江区人民北路2999号
120,225009 江苏省扬州市大学南路88号
121,215558 江苏省苏州市常熟市高新区东南大道68号
122,215558 江苏省苏州市常熟市高新区东南大道68号
123,518000 广东省深圳市南山区红花路2号公用事业综合楼4楼
124,518000 广东省深圳市南山区红花路2号公用事业综合楼2楼
125,523800 广东省东莞市大朗镇美景大道西1888号迈科工业园东莞市迈科科技有限公司
126,430070 湖北省武汉市洪山区珞狮路122号
127,523800 广东省东莞市大朗镇美景大道西1888号迈科工业园东莞市迈科新能源有限公司
128,410073 湖南省长沙市德雅路109号中国人民解放军国防科学技术大学航天与材料工程学院
129,400044 重庆市沙坪坝区沙正街174号材料学院
130,264200 山东省威海市高区文化西路2号
131,518000 广东省深圳市南山区红花路2号公用事业综合楼4楼
132,116023 辽宁省大连市中山路457号
133,266000 山东省青岛市崂山区松岭路99号青岛科技大学
134,310058 浙江省杭州市西湖区余杭塘路866号
135,300072 天津市南开区卫津路92号天津大学
136,201620 上海市松江区松江新城人民北路2999号
137,400042 重庆市渝中区长江二路77号附31-2
138,455130 河南省安阳市林州市开发区展示中心
139,518132 广东省深圳市光明新区塘明大道9—2号
140,215123 江苏省苏州市苏州工业园区若水路398号
141,201620 上海市松江区松江新城人民北路2999号
142,510632 广东省广州市黄埔大道西601号
143,135200 吉林省靖宇县粮食公寓2-7-602
144,610041 四川省成都市高新区天府大道北段1700号1栋2单元13层1304号
145,310018 浙江省杭州市学源街258号中国计量学院
146,230051 安徽省合肥市包河区徽州大道1129号中科大附中高中部
147,215000 江苏省苏州市工业园区独墅湖高教区若水路398号
148,523508 广东省东莞市企石镇旧围管理区
149,310027 浙江省杭州市西湖区浙大路38号
150,200433 上海市杨浦区邯郸路220号
151,300384 天津市西青区宾水西道391号天津理工大学主校区
152,214000 江苏省无锡市惠山经济开发区堰新路311号3号楼0716室(开发区)
153,325011 浙江省温州市高新区文昌路156号
154,410083 湖南省长沙市岳麓区麓山南路932号
155,200444 上海市宝山区上大路99号
156,100083 北京市海淀区学院路30号
157,100083 北京市海淀区学院路30号
158,311422 浙江省杭州市富阳市受降镇上宋南街16号第1、2幢
159,516000 广东省湛江市霞山区人民大道南48号
160,213000 江苏省常州市武进区经济开发区祥云路6号
161,215531 江苏省苏州市常熟市支塘工业园区204国道边
162,250199 山东省济南市历城区山大南路27号
163,510006 广东省广州市番禺区广州大学城华南理工大学
164,430062 湖北省武汉市武昌区友谊大道368号
165,300130 天津市红桥区丁字沽光荣道8号河北工业大学330#
166,241200 安徽省芜湖市繁昌县峨山工业园
167,350301 福建省福州市福清市融侨经济开发区光电科技园(福建省诺希新材料科技有限公司研发中心大楼三层)
